event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,causal_clean_rejection_trigger_minutes,confirm_idx,entry_idx,direction,anchor_side,doz_side,objective_side,side_relation,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass,prefix_invariance_pass
fc35dc1acc2eb101f6d79a81,2019,DOZ_LAST_00002421,NY_AM_H_00002558,DOZ_LAST_00002421,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_H_00002558,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2019-01-02T04:38:00+00:00,2019-01-02T04:38:00+00:00,2019-01-02T04:38:00+00:00,2019-01-02T04:39:00+00:00,2019-01-02T04:40:00+00:00,527318,1,527319,527320,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1283.4785000000002,1284.095,1283.642,1284.095,0.7347931873480575,2018-12-31T13:00:00+00:00,2018-12-31T13:45:00+00:00,15min,DOZ_LAST,2018-12-31T16:59:00+00:00,2018-12-31T17:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,ASIA_CME,True,True
c13dd97450e68b43426dd472,2019,DOZ_LAST_00002445,LONDON_H_00002586,LONDON_H_00002586,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_LAST_00002445,DISPLACEMENT_ORIGIN,DOZ_LAST,2019-01-07T13:19:00+00:00,2019-01-07T13:19:00+00:00,2019-01-07T13:19:00+00:00,2019-01-07T13:19:00+00:00,2019-01-07T13:20:00+00:00,535039,0,535039,535040,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1294.8925,1295.9205000000002,1294.8925,1295.4065,0.5,2019-01-04T08:15:00+00:00,2019-01-04T08:45:00+00:00,15min,DOZ_LAST,2019-01-04T12:59:00+00:00,2019-01-04T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True,True
dbc4bdea1a80f1e03eb9aa9b,2019,DOZ_BODY_00002533,LONDON_L_00002677,LONDON_L_00002677,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BODY_00002533,DISPLACEMENT_ORIGIN,DOZ_BODY,2019-01-17T13:09:00+00:00,2019-01-17T13:11:00+00:00,2019-01-17T13:11:00+00:00,2019-01-17T13:23:00+00:00,2019-01-17T13:24:00+00:00,549431,12,549443,549444,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1291.7685000000001,1292.8885,1292.4435,1292.8885,0.9539121114682525,2019-01-17T08:15:00+00:00,2019-01-17T08:30:00+00:00,15min,DOZ_BODY,2019-01-17T12:59:00+00:00,2019-01-17T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True,True
a5c109f3eccfe1b5d1f10e81,2019,DOZ_LAST_00002541,LONDON_H_00002696,DOZ_LAST_00002541,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_H_00002696,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2019-01-22T08:02:00+00:00,2019-01-22T08:02:00+00:00,2019-01-22T08:02:00+00:00,2019-01-22T08:02:00+00:00,2019-01-22T08:03:00+00:00,556322,0,556322,556323,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1282.3815,1283.225,1282.3815,1283.225,1.0,2019-01-21T07:30:00+00:00,2019-01-21T08:45:00+00:00,15min,DOZ_LAST,2019-01-21T12:59:00+00:00,2019-01-21T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,LONDON,True,True
2509b76802b557f85fc6ad4f,2019,DOZ_LAST_00006231,PDH_00000540,DOZ_LAST_00006231,DISPLACEMENT_ORIGIN,DOZ_LAST,PDH_00000540,OBJECTIVE_LIQUIDITY,PDH,2019-01-25T14:10:00+00:00,2019-01-25T14:10:00+00:00,2019-01-25T14:10:00+00:00,2019-01-25T14:10:00+00:00,2019-01-25T14:11:00+00:00,561010,0,561010,561011,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1291.4235,1292.2985,1291.5684999999999,1292.2985,0.834285714285995,2019-01-18T07:00:00+00:00,2019-01-18T09:30:00+00:00,30min,DOZ_LAST,2019-01-18T21:59:00+00:00,2019-01-20T23:00:00+00:00,D1,PDH,LONDON,ASIA_CME,NY_AM,True,True
eaa93b3351a26acef3297fcb,2019,DOZ_BODY_00001078,NY_AM_H_00001168,DOZ_BODY_00001078,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00001168,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2019-01-25T15:26:00+00:00,2019-01-25T15:26:00+00:00,2019-01-25T15:26:00+00:00,2019-01-25T15:26:00+00:00,2019-01-25T15:27:00+00:00,561086,0,561086,561087,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1299.235,1300.01,1299.235,1299.9835,0.9658064516129824,2018-06-15T11:30:00+00:00,2018-06-15T12:30:00+00:00,15min,DOZ_BODY,2018-06-15T15:59:00+00:00,2018-06-15T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_AM,True,True
2049c99db87418d666113e63,2019,DOZ_BODY_00002647,LONDON_H_00002844,DOZ_BODY_00002647,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_H_00002844,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2019-02-12T06:39:00+00:00,2019-02-12T06:39:00+00:00,2019-02-12T06:39:00+00:00,2019-02-12T06:40:00+00:00,2019-02-12T06:41:00+00:00,586479,1,586480,586481,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1310.9015,1311.0485,1310.9015,1311.0485,1.0,2019-02-11T08:15:00+00:00,2019-02-11T08:30:00+00:00,15min,DOZ_BODY,2019-02-11T12:59:00+00:00,2019-02-11T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,ASIA_CME,True,True
eff7af1e0cec1267c3686532,2019,DOZ_BODY_00006316,NY_AM_L_00002857,DOZ_BODY_00006316,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_L_00002857,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2019-02-13T13:03:00+00:00,2019-02-13T13:01:00+00:00,2019-02-13T13:03:00+00:00,2019-02-13T13:04:00+00:00,2019-02-13T13:05:00+00:00,588303,1,588304,588305,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1307.725,1308.335,1307.7794999999999,1308.335,0.9106557377049993,2019-02-12T04:00:00+00:00,2019-02-12T06:30:00+00:00,30min,DOZ_BODY,2019-02-12T16:59:00+00:00,2019-02-12T17:00:00+00:00,SESSION,NY_AM_LOW,ASIA_CME,NY_PM,NY_AM,True,True
0e0dfa774ebac45cd2f88d4f,2019,DOZ_BODY_00006286,NY_AM_H_00002806,DOZ_BODY_00006286,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00002806,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2019-02-13T15:04:00+00:00,2019-02-13T15:03:00+00:00,2019-02-13T15:04:00+00:00,2019-02-13T15:04:00+00:00,2019-02-13T15:05:00+00:00,588424,0,588424,588425,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1316.99,1317.275,1316.99,1317.275,1.0,2019-02-04T00:30:00+00:00,2019-02-04T01:00:00+00:00,30min,DOZ_BODY,2019-02-05T16:59:00+00:00,2019-02-05T17:00:00+00:00,SESSION,NY_AM_HIGH,ASIA_CME,NY_PM,NY_AM,True,True
0f3d5d0374ec4e562c8e756b,2019,DOZ_BASE_00006332,LONDON_L_00002885,LONDON_L_00002885,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BASE_00006332,DISPLACEMENT_ORIGIN,DOZ_BASE,2019-02-15T15:24:00+00:00,2019-02-15T15:24:00+00:00,2019-02-15T15:24:00+00:00,2019-02-15T15:24:00+00:00,2019-02-15T15:25:00+00:00,591324,0,591324,591325,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1313.8609999999999,1314.8890000000001,1313.955,1314.8890000000001,0.9085603112840192,2019-02-15T09:00:00+00:00,2019-02-15T11:30:00+00:00,30min,DOZ_BASE,2019-02-15T12:59:00+00:00,2019-02-15T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True,True
